,title,label,emotion,score
293,Lifting weights could ward off dementia and make you smarter,FAKE,neutral,0.8783994913101196
294,People excited about Christmas adverts told about rest of human culture,FAKE,joy,0.5940938591957092
295,State Department warns of possible terror attack in South Africa,REAL,fear,0.9906863570213318
296,Who Lost Iraq?,REAL,neutral,0.7372596859931946
297,Pope Francis implores Congress to accept immigrants as their own,REAL,neutral,0.7552728652954102
298,"Poll: Trump gains in Iowa, still dominates in New Hampshire",REAL,neutral,0.8321563601493835
299,Rand Paul Goes on Senate Floor to Protest NSA Spying Measure,REAL,anger,0.9231560230255127
300,China Airport Security Robot Gives Electroshocks,FAKE,neutral,0.6043645739555359
301,Obama Details His Disappointment With Netanyahu In First Post-Election Comments,REAL,sadness,0.9215835332870483
302,"Re: WikiLeaks: Neera Tanden has ANOTHER ringing endorsement for Hillary! (No, not really)",FAKE,surprise,0.646997332572937
303,Reality Check: First Clinton v Trump presidential debate,REAL,neutral,0.5644673705101013
304,Doomsday Election,FAKE,fear,0.6281799077987671
305,John Kasich’s Advice for Women to Prevent Sexual Assault: Avoid Parties “Where There’s a Lot of Alcohol”,REAL,neutral,0.6040669679641724
306,The system set Boehner up for failure,REAL,neutral,0.4499068558216095
307,Gay marriage victory at Supreme Court triggering backlash,REAL,anger,0.9531071782112122
308,Who rode it best? Jesse Jackson mounts up to fight pipeline; Leonardo DiCaprio to the rescue?,FAKE,neutral,0.8743593692779541
309,McCarthy drops out of speaker race as House asks: Who wants this job? (+video),REAL,neutral,0.48277634382247925
310,"Democrats, Republicans in tight races as Iowans prepare to caucus",REAL,neutral,0.8190693855285645
311,Iran: Why the best outcome now is to keep negotiating without reaching a deal,REAL,neutral,0.5387430191040039
312,NAZI Flying Saucers & A Permanent Base in Antarctica,FAKE,joy,0.7360581755638123
313,BREAKING: Man Brags on Facebook of Voting 3 Times… Then Reveals How He Did It,FAKE,surprise,0.38455846905708313
314,Furious parents slam ‘damaging’ BBC sex change show aimed at six-year-olds,FAKE,anger,0.9535772800445557
315,Trump Family Say Trump Brand Has NOT Been Damaged,FAKE,neutral,0.7005714774131775
316,Rand Paul is flatlining,REAL,neutral,0.8176097869873047
317,Nurse Chris Christie Quarantined For Ebola Goes After Governor On Vaccines,REAL,neutral,0.38966104388237
318,Can Paul Ryan and Donald Trump coexist within the Republican Party?,REAL,neutral,0.8136236667633057
319,"Cruz copying me on border wall, Trump says",REAL,neutral,0.46571946144104004
320,John Oliver: America’s Increasingly Segregated Schools Are ‘Very Rarely Equal in Any Way’ (Video),FAKE,neutral,0.8310708999633789
321,The Rise of Mandatory Vaccinations Means the End of Medical Freedom,FAKE,fear,0.42193037271499634
322,Scientists Fascinated By Lake Under The Sea: Those Who Enter Never Come Out [Watch],FAKE,neutral,0.7039852142333984
323,Jeb Bush loses TV ad edge to Marco Rubio,REAL,neutral,0.6508305072784424
324,"Russia, India Discuss FGFA Advanced Fighter, Su-30MKI Upgrade",FAKE,neutral,0.8440372943878174
325,"Our real police/race problem: Diverse forces, white resentment, and America’s persistent divides",REAL,anger,0.6747340559959412
326,The Supreme Court cannot hide on Obamacare,REAL,neutral,0.6050707101821899
327,BREAKING : TED CRUZ CALLS FOR SPECIAL PROSECUTOR TO INVESTIGATE HILLARY – TruthFeed,FAKE,neutral,0.794118344783783
328,"Poll: Hillary Clinton, Bernie Sanders both top Trump",REAL,neutral,0.7166678309440613
329,Donald Trump revokes Washington Post press access (+video),REAL,neutral,0.910239577293396
330,The Real Reason Obamacare is Coming Unglued,FAKE,neutral,0.4039756655693054
331,How Jeb Bush can avoid being the Jon Huntsman of 2016,REAL,neutral,0.8925842642784119
332,Revived Clinton Email Scandal Killed By A Slew Of New Facts In Record Time,FAKE,sadness,0.5169217586517334
333,Iraq’s Skies Darken as Islamic State Torches Oil,FAKE,fear,0.46543455123901367
334,New Yorkers fight to overturn ballot selfie ban,FAKE,anger,0.668533444404602
335,Poll finds Ben Carson knocks Donald Trump from top spot nationally,REAL,neutral,0.5327869057655334
336,“I’m glad that he won”: The surprising Palestinian reaction to Netanyahu’s win,REAL,surprise,0.735849142074585
337,George W. Bush’s Ethics Lawyer Files Complaint Against FBI Director James Comey,FAKE,anger,0.4147731065750122
338,Netflix Ceo: TV’s Future includes Hallucination Pills,FAKE,neutral,0.6626273989677429
339,Ernst to Trump: Stop with the name-calling,REAL,neutral,0.6227566003799438
340,Comment on Elections 2012-16 by BeamMeUpScotty,FAKE,neutral,0.9321385025978088
341,After Debate Duke Says USA becoming Banana Republic,FAKE,neutral,0.8224219083786011
342,"NOW FIVE FBI FIELD OFFICES ARE PROBING CLINTON CHARITY, ADDING FUEL TO THE FIRE",FAKE,anger,0.9639392495155334
343,White House: GOP Has Failed to Put ‘Points on the Board’,REAL,neutral,0.3662318289279938
344,The Daily 202: The presidency is Hillary Clinton’s to lose. Here are 12 ways she could lose it.,REAL,neutral,0.5609006285667419
345,"Do Democrats Want What Bernie Wants, Or Just What Bernie Has?",REAL,neutral,0.9345497488975525
346,Podesta wiki leaks...We prefer Muslims over Christians....,FAKE,neutral,0.7843573689460754
347,Critics Pounce on Madeleine Albright’s Exhortation to Women to Back Clinton,REAL,anger,0.5093806982040405
348,Clinton doubles down on disputed claim FBI found her email remarks 'truthful',REAL,neutral,0.6442349553108215
349,How the Clintons’ Haiti development plans succeed — and disappoint,REAL,sadness,0.8002136945724487
350,Of Course Facebook Is Biased. Its Real Problem Is That It Won’t Admit It.,REAL,sadness,0.6092212796211243
351,Tax Calculator: The federal debt,REAL,neutral,0.8263976573944092
352,Trump and advisers remain split on how far to move toward the middle,REAL,neutral,0.7013428807258606
353,Clinton in the final stretch: winning over anti-Trump contingent may be best play,REAL,neutral,0.8212079405784607
354,Australian taxpayers charged over $88 million for donation to corrupt Clinton Foundation,FAKE,anger,0.8539381623268127
355,Vatican Ends Scrutiny Of U.S. Nuns,REAL,disgust,0.6991422176361084
356,How Clinton’s email scandal took root,REAL,fear,0.5436307787895203
357,Jews ‘blamed for Holocaust’ at House of Lords event,FAKE,disgust,0.5146815776824951
358,The Disappearing Middle: Electorate Way Less Moderate Than Past Primaries,REAL,sadness,0.8844189643859863
359,"Hannity: WikiLeaks Has Proven That ""Everything The Conspiracy Theorists Said"" Was True",REAL,disgust,0.3575669825077057
360,Russia successfully tests its first-ever hypersonic weapon,FAKE,neutral,0.6533499360084534
361,The Hulk Actor Mark Ruffalo Has Joined Standing Rock to Protest DAPL,FAKE,anger,0.9419082999229431
362,AP FACT CHECK: The Republican debaters and the facts,REAL,neutral,0.37240681052207947
363,Why the drop in income inequality?,REAL,surprise,0.5620700716972351
364,Walmart Goes Against The Grain Of Obama’s America With New Thanksgiving Ad,FAKE,neutral,0.5783248543739319
365,Senate Makes History By Confirming Loretta Lynch As U.S. Attorney General,REAL,neutral,0.5983052253723145
366,Manhunt for escaped killers expands to Vermont,REAL,fear,0.6264753341674805
367,The Path To Total Dictatorship: America’s “Shadow Government” And Its Silent Coup,FAKE,neutral,0.5179030895233154
368,To the Youth a Day After the Election: Another World Is Possible,FAKE,neutral,0.4123968183994293
369,Physical Gold Demand and Fear,FAKE,fear,0.9744925498962402
370,Protester charged with shooting officers in Ferguson,REAL,anger,0.9322097897529602
371,Comment on U.S. war with Iran has already begun by جنگ ارزی آمریکا علیه ایران / مورد مطالعاتی سال 1390 - کدآمایی,FAKE,neutral,0.7544549703598022
372,It’s not the ‘locker-room’ talk. It’s the ‘lock her up’ talk.,REAL,neutral,0.9455671310424805
373,"GOP braces for Trump loss, roiled by refusal to accept election results",REAL,fear,0.8750904202461243
374,If You Have One Of These Old VHS Tapes It May Be Worth Over $1000,FAKE,neutral,0.8621878027915955
375,Obama: Trump is ‘unfit to serve as president’,REAL,sadness,0.5796896815299988
376,Pope Francis met Kim Davis: why it matters in fight over religious freedom (+video),REAL,neutral,0.7794435024261475
377,Study: Phytochemical Found In Broccoli And Cauliflower Attacks Prostate Cancer Cells,FAKE,disgust,0.36632445454597473
378,David Duke wins Louisiana Senate Debate in Landslide despite BLM Riots,FAKE,neutral,0.6050211787223816
379,Paris Tragedy Could Shake Up 2016 Race,REAL,fear,0.7750239372253418
380,Hillary Clinton Is Now Radioactive – SoT #122,FAKE,neutral,0.7943134903907776
381,2016's first GOP debate: Six things to look for in Charleston,REAL,neutral,0.7488857507705688
382,Black Hawk crashes off Florida; human remains found,REAL,sadness,0.6282060742378235
383,VIDEO: Creepy Clown Gets Pistol-Whipped!,FAKE,disgust,0.7899128794670105
384,THE VISION THING 16    : Information,FAKE,neutral,0.6921232342720032
385,"Drudge, Koch, Soros, Bezos: These 4 non-politicians will determine the next president",REAL,neutral,0.7837163805961609
386,The Other Way of Knowing,FAKE,neutral,0.8954486846923828
387,Obama and Putin outline competing visions on Syria,REAL,neutral,0.6681907176971436
388,Comment on Police Officer’s Wife Caught Faking a Robbery In a Scheme To Frame Black Lives Matter by The Cat's Vagina (Nasty Woman),FAKE,anger,0.3854197859764099
389,Is the GOP losing Walmart?,REAL,surprise,0.5058455467224121
390,Supreme Court Decides to Weigh in On Transgender Rights,FAKE,disgust,0.3196401298046112
391,If Hillary Clinton Is Charged With Obstruction Of Justice She Could Go To Prison For 20 Years,FAKE,sadness,0.5891132950782776
392,"'Top secret' emails on Clinton server discussed drone program, may reference classified info",REAL,neutral,0.5006824135780334
393,Miracles Man: Metaxas Vs. Closed Minds And A Closed Universe,REAL,neutral,0.4572891891002655
394,Obamacare Premiums Spike an Average of 25%!,FAKE,surprise,0.5719344615936279
395,Collective Consciousness – The Individual is Gone,FAKE,neutral,0.4416089355945587
396,Obama on gun control: His emotional evolution,REAL,neutral,0.9036160707473755
397,What Scientists Found Inside This 800-Year-Old Pot... Is Changing History!,FAKE,surprise,0.49565595388412476
398,The Clock Is Ticking And Republicans Still Have No Serious Obamacare Alternative,REAL,neutral,0.42862409353256226
399,Trump treads on tradition in New Hampshire,REAL,neutral,0.9213971495628357
400,GOP presidential candidates hammer on 'top secret' Clinton emails in final days before Iowa Caucus,REAL,anger,0.8177831768989563
401,"Cleveland, Justice Department Reach Policing Deal",REAL,neutral,0.9040852189064026
402,Physicists Say Consciousness Should Be Considered A State of Matter: The “Non Physical” Is Real,FAKE,neutral,0.7849581241607666
403,"A GOP Weekend, Courtesy Of The Koch Network And Citizens United",REAL,joy,0.5604391098022461
404,"Juan Williams: My bets on Trump, Clinton vice presidential picks",REAL,neutral,0.7650642991065979
405,How Trump And Clinton Are Framing Their Closing Arguments,REAL,neutral,0.9127824902534485
406,Scott Walker and questioning Obama’s faith,REAL,fear,0.4810522198677063
407,What Is Hillary’s Greatest Accomplishment?,REAL,neutral,0.46900928020477295
408,"Iranians Spend $2.1b on Beauty Products Annually, 3 Times more than Their European Counterparts",FAKE,neutral,0.864956796169281
409,"Sanders, Trump easily win West Virginia primary; Trump picks up Nebraska too",REAL,neutral,0.6710905432701111
410,"Clinton, Sanders to Face Off in 1st Democrat Debate",REAL,fear,0.5584455728530884
411,#InNorthDakota ~~ PALESTINIANS STAND WITH THE SIOUX,FAKE,fear,0.4803966283798218
412,"Human remains suggest explosion brought down EgyptAir plane, forensics official says",REAL,fear,0.716093897819519
413,US officials scanning terror databases in search for Paris attack suspects,REAL,fear,0.9827814698219299
414,"ISIS Declares It Will kill Palestinians “One By One”’, Yet Remains Quiet On Israel",FAKE,fear,0.6850008964538574
415,"Hillary, The Political Scientist",FAKE,neutral,0.8673654794692993
416,"BOOM! This Is How President Reagan Handled Protesters: ""Negotiate? What is there to negotiate?"" [Video] » 100percentfedUp.com",FAKE,surprise,0.7567832469940186
417,Clinton Picks Up The First Major Labor Endorsement Of 2016,REAL,neutral,0.8337951898574829
418,Links 11/12/16,FAKE,neutral,0.7676336169242859
419,Obama: Syria war unlikely to end during his presidency,REAL,fear,0.6463499069213867
420,'Blue and Brave': Illinois town rallies around police as search for officer's killer goes on,REAL,joy,0.45134642720222473
421,Senate Advances Bill To Approve Keystone Pipeline Despite Obama's Veto Threat,REAL,fear,0.5437569618225098
422,Comment on Indoor Gardening Made Easy: The Nutritower! by Indoor Gardening Made Easy: The Nutritower! – Collective EvolutionGardening Business News UK | Gardening Business News UK,FAKE,neutral,0.6224716305732727
423,US abstains from UN vote calling for end to Cuban embargo,FAKE,sadness,0.4145863354206085
424,Young Turks Finds Out Why Trump Is About To Lose Utah For Republicans For First Time In Decades (VIDEO),FAKE,neutral,0.5949654579162598
425,Comment on Mayor de Blasio claims hot dog carts are causing global warming by Dr. Eowyn,FAKE,neutral,0.727730929851532
426,Momentum to bar Syrian refugees slows,REAL,neutral,0.5578553676605225
427,New evidence that the legal immigration system discriminates against Latin Americans,REAL,disgust,0.53792804479599
428,"America Might Not Deserve Trump, But Dems and Hillary Deserved To Lose",FAKE,sadness,0.5013728737831116
429,Media turn blind eye to Hillary Clinton’s glaring mistakes,REAL,disgust,0.5033742189407349
430,State Department admits to deliberately cutting briefing footage on Iran deal,REAL,sadness,0.3873351812362671
431,"U.S. Economy Added 271,000 Jobs In October, Beating Expectations",REAL,surprise,0.4654597043991089
432,"Hillary Clinton narrowly wins Kentucky, a state Bernie Sanders needed by huge margins",REAL,neutral,0.7428990602493286
433,"No, it's not 'World War 3'",REAL,neutral,0.930290162563324
434,49 killed in shooting at Florida nightclub in possible act of Islamic terror,REAL,fear,0.9692743420600891
435,Just Another Day In the Life of the Clinton Crime Family,FAKE,sadness,0.4063306152820587
436,Muslims regularly use “Inshallah” (“God Willing” in Arabic) and nobody calls it ‘Christophobic’ hate speech…so why is “Deus Vult” (“God Willing” in Latin) graffiti being called ‘Islamophobic’ Crusader hate speech?,FAKE,neutral,0.46457186341285706
437,"Extreme rhetoric helping Cruz, Trump, Duke leaders say",REAL,neutral,0.5699530839920044
